year,nominal_revenue,real_revenue,nominal_expenditure,real_expenditure,nominal_balance,real_balance,nominal_reserve_fund,real_reserve_fund,fund_ratio,nominal_gdp,real_gdp
2044,15915579605.340405,10266777517.681564,19337888862.27333,12474431188.4183,-3422309256.9329276,-2207653670.7367363,205655156053.4214,132663452096.71684,10.634829764413327,4542953907261503.0,2930555983225748.5
2045,15909529308.97043,10061641773.964752,20736096676.602173,13114101146.45145,-4826567367.631741,-3052459372.486698,200828588685.78964,127009748565.471,9.684975519640446,4680151115260800.0,2959861543058006.0
2046,15851067853.67446,9828106937.324488,22197096392.76385,13762822735.984428,-6346028539.08939,-3934715798.6599407,194482560146.70026,120584645540.03712,8.761621642103634,4818627426459137.0,2987684241562751.5
2047,15733266708.453384,9563791099.156973,23723182332.91715,14420626322.779354,-7989915624.463762,-4856835223.622381,186492644522.23648,113363405501.9042,7.861198464232526,4958251974768217.0,3013975862888503.5
2048,15548454985.393284,9266126937.726437,25316720182.594635,15087540407.018068,-9768265197.201351,-5821413469.291632,176724379325.03513,105319180160.02621,6.9805400561536395,5098887833780542.0,3038690464964189.0
2049,15364857339.775625,8977168258.219929,26482811445.829224,15473014102.413612,-11117954106.0536,-6495845844.193684,165606425218.98154,96758252351.91045,6.2533551453829075,5240392168943620.0,3061784512497917.0
2050,15117699648.375708,8659570931.168983,27672421083.45878,15851042075.381758,-12554721435.08307,-7191471144.212774,153051703783.89847,87669560573.3465,5.530838928849103,5382616412408749.0,3083217004085402.0
2051,14800380692.440018,8311575912.476784,28696262579.611355,16115204722.851305,-13895881887.171339,-7803628810.374521,139155821896.72714,78146920771.33772,4.849266398739922,5527053541219325.0,3103874558012774.0
2052,14402508326.521109,7929548369.929758,29720188103.802113,16362960103.174944,-15317679777.281004,-8433411733.245186,123838142119.44614,68181216473.94866,4.166802097177961,5673675217560791.0,3123739355184055.5
2053,13932502973.191288,7520371420.349032,30759691835.61552,16603212489.846024,-16827188862.424232,-9082841069.49699,107010953257.02191,57761488806.92328,3.478934503924966,5822450329115670.0,3142794165250678.0
2054,13383056387.933523,7082152626.564947,31823601338.00903,16840667428.252335,-18440544950.07551,-9758514801.687387,88570408306.94641,46870395793.335434,2.783167353254923,5973344951845031.0,3161022371409132.0
2055,12745806360.583187,6612674087.682576,32913166170.499,17075737299.15752,-20167359809.915813,-10463063211.474945,68403048497.030594,35488305213.363716,2.078288309993773,6126322316061783.0,3178407994451882.5
2056,12015795713.828478,6111701948.435186,34006860759.011074,17297214609.084766,-21991065045.182594,-11185512660.64958,46411983451.848,23606943430.88348,1.3647829413230927,6281342775947411.0,3194935716023032.5
2057,11179892178.211357,5575028270.155701,35125091967.94752,17515677037.9923,-23945199789.736164,-11940648767.836597,22466783662.111835,11203413419.304068,0.639622059427298,6438363782660543.0,3210590901031545.0
2058,10227138558.99577,4999924275.842271,36231894606.87739,17713334806.17996,-26004756047.88162,-12713410530.337688,0.0,0.0,0.0,6597339861181997.0,3225359619176290.0
2059,9292250270.254045,4453792848.239033,37329355288.000015,17892029462.79696,-28037105017.745968,-13438236614.557926,0.0,0.0,0.0,6758222591036781.0,3239228665538748.0
2060,9270699531.038395,4356336802.76973,38418789465.63408,18053134599.677555,-29148089934.595684,-13696797796.907825,0.0,0.0,0.0,6920960591028947.0,3252185580200903.0
2061,9242923724.140507,4258122398.00626,38839605371.36305,17893017241.890545,-29596681647.222546,-13634894843.884285,0.0,0.0,0.0,7086205446100355.0,3264543885405666.5
2062,9210559192.14871,4160012139.438041,39238538503.32421,17722354647.780674,-30027979311.175495,-13562342508.342632,0.0,0.0,0.0,7253950101420443.0,3276296243393127.0
2063,9173339261.444153,4061962257.673923,39617896732.41872,17542837637.313473,-30444557470.97456,-13480875379.63955,0.0,0.0,0.0,7424185802400579.0,3287435650620664.0
2064,9131069394.308079,3963965809.1522455,39979804203.370804,17355971143.70327,-30848734809.06273,-13392005334.551025,0.0,0.0,0.0,7596902060907626.0,3297955444702650.5
2065,9083396581.982157,3865951138.3804836,40326169139.11864,17163073095.271563,-31242772557.13648,-13297121956.891079,0.0,0.0,0.0,7772086622432155.0,3307849311036758.0
2066,9082268405.039999,3789677430.515379,40729674923.07491,16994909523.10448,-31647406518.034916,-13205232092.589102,0.0,0.0,0.0,7949725434274463.0,3317111289107660.5
2067,9079923308.722992,3714410699.0335064,41129502384.35596,16825237230.31994,-32049579075.63297,-13110826531.286434,0.0,0.0,0.0,8129802614811648.0,3325735778459340.0
2068,9076278825.874374,3640117466.399018,41527734302.20255,16655044856.322206,-32451455476.328182,-13014927389.92319,0.0,0.0,0.0,8312300423908941.0,3333717544327642.5
2069,9069046081.331383,3565898738.9820848,41923311644.509895,16484014171.550472,-32854265563.178513,-12918115432.568388,0.0,0.0,0.0,8497199234538371.0,3341051722925163.0
2070,9058089137.01535,3491755420.6894135,42318014824.87762,16312950272.674158,-33259925687.862267,-12821194851.984745,0.0,0.0,0.0,8684477505667597.0,3347733826371013.5
2071,9089914235.452118,3435317168.123971,42351379375.14211,16005697841.869759,-33261465139.69,-12570380673.745789,0.0,0.0,0.0,8875883389892511.0,3354429294023755.5
2072,9122397334.67689,3379993513.6167436,42351051786.71311,15691739252.55332,-33228654452.03623,-12311745738.936577,0.0,0.0,0.0,9071507859805742.0,3361138152611803.0
2073,9155596684.163979,3325778824.9013715,42316793040.16933,15371613569.889341,-33161196356.00535,-12045834744.98797,0.0,0.0,0.0,9271443893035860.0,3367860428917026.5
2074,9192021158.538376,3273539263.093465,42285277258.32038,15058985719.079384,-33093256099.782005,-11785446455.98592,0.0,0.0,0.0,9475786516438372.0,3374596149774860.5
2075,9229733506.977615,3222519312.9902005,42265887882.37264,14756941777.209066,-33036154375.395027,-11534422464.218866,0.0,0.0,0.0,9684632851260672.0,3381345342074410.0
2076,9268821856.273918,3172712580.0765085,42260104868.08753,14465610455.073936,-32991283011.813614,-11292897874.997429,0.0,0.0,0.0,9898082159302458.0,3388108032758559.0
2077,9309423585.493458,3124127970.065656,42264720547.28581,14183519999.512978,-32955296961.79236,-11059392029.44732,0.0,0.0,0.0,1.0116235890093484e+16,3394884248824076.0
2078,9351683430.825645,3076774366.6695967,42276670999.70556,13909343553.188883,-32924987568.879917,-10832569186.519287,0.0,0.0,0.0,1.0339197729111144e+16,3401674017321724.0
2079,9395564209.107124,3030599483.935811,42292723748.35904,13641789243.670887,-32897159539.25192,-10611189759.735077,0.0,0.0,0.0,1.0567073647060754e+16,3408477365356367.5
2080,9441224996.459393,2985615356.561133,42310050025.33773,13379782299.425196,-32868825028.87834,-10394166942.864063,0.0,0.0,0.0,1.0799971950241974e+16,3415294320087080.0
2081,9488982830.511015,2941880295.375738,42325070260.882576,13122090367.843834,-32836087430.371563,-10180210072.468096,0.0,0.0,0.0,1.1038003332025306e+16,3422124908727254.0
2082,9539026163.2973,2899407144.6859803,42335136723.74703,12867854200.921991,-32796110560.44973,-9968447056.236012,0.0,0.0,0.0,1.1281280925463144e+16,3428969158544708.5
2083,9591552853.207619,2858208571.566834,42337672539.88434,12616298987.834791,-32746119686.67672,-9758090416.267958,0.0,0.0,0.0,1.1529920357060352e+16,3435827096861798.0
2084,9666554477.846773,2824076936.926817,42358415890.74291,12374980731.339922,-32691861412.89614,-9550903794.413105,0.0,0.0,0.0,1.1784039801729962e+16,3442698751055521.5
2085,9739500392.925365,2789596111.3160057,42362333655.93966,12133456180.023382,-32622833263.014297,-9343860068.707376,0.0,0.0,0.0,1.204376003896009e+16,3449584148557632.5
2086,9810665838.174503,2754881744.692394,42347367765.413345,11891342781.115452,-32536701927.23884,-9136461036.423058,0.0,0.0,0.0,1.2309204510218772e+16,3456483316854748.0
2087,9880356455.984495,2720050198.48908,42311514690.5773,11648308888.974258,-32431158234.5928,-8928258690.485178,0.0,0.0,0.0,1.2580499377623994e+16,3463396283488457.5
2088,9948910143.664495,2685218574.4174695,42252820485.87169,11404069064.031115,-32303910342.207195,-8718850489.613646,0.0,0.0,0.0,1.2857773583906828e+16,3470323076055434.5
2089,10033327315.161427,2654904739.7701683,42040346773.82925,11124237494.251926,-32007019458.667816,-8469332754.481758,0.0,0.0,0.0,1.3141158913696134e+16,3477263722207545.5
2090,10111877739.228256,2623225350.8515816,41844504373.96879,10855309715.79887,-31732626634.740532,-8232084364.9472885,0.0,0.0,0.0,1.3430790056153996e+16,3484218249651960.5
2091,10186868419.706568,2590862204.136462,41664155012.818535,10596591616.042847,-31477286593.111965,-8005729411.906384,0.0,0.0,0.0,1.3726804668991632e+16,3491186686151264.5
2092,10259036413.986383,2558055828.303684,41497315698.48469,10347214494.408716,-31238279284.498306,-7789158666.105032,0.0,0.0,0.0,1.4029343443896208e+16,3498169059523567.0
2093,10328779328.04006,2524947045.7408414,41342519801.446976,10106486925.59045,-31013740473.40692,-7581539879.849609,0.0,0.0,0.0,1.433855017339968e+16,3505165397642614.0
